% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
0.011821652021529546      -0.023940203013725448    0.1                      202.0128513172361-0.39517179518415646i            -402.020103320614-0.6870265166378218i             -0.4667667850667626+0.2947316888726493i
0.01571561450751794       -0.029134722419762206    0.08826651029845341      168.93321848232125-29.53993342435684i             -314.61387053657944+54.532252104205156i           -0.43759819996078875-0.07486055465941899i
0.019447659504605613      -0.026490726201327995    0.08277036932404726      207.23505030993442-54.34760452162467i             -283.4761574564651+74.26852640562717i             -1.3871177383794786-0.2321193139788384i
0.011716979032219004      -0.02523656605825043     0.09570101342403944      188.55092890589583-12.09775524306891i             -387.6216052485694+24.54573545025281i             -2.4186329092838843+0.8867678956640427i
0.013779556768440011      -0.023186698484937537    0.08934173413417144      224.78822841242834-35.146805398817065i            -376.1995872144497+58.79436673846147i             -1.351128544837124+0.09311898723830225i
0.0159226355412385        -0.02346015944454999     0.1                      235.56005502342595-0.007598792719702097i          -349.85792568388246+0.05766161318691143i          -0.19577573363196166+0.3971091137230154i
0.010492855995504589      -0.019750777150725065    0.09466607880448367      248.4655453617401-19.474349196959707i             -468.3032375923207+36.704891077199484i            0.1383701514877121-0.010845240713697546i
0.02124998900354595       -0.03446805290346419     0.09320028671581301      155.776898837993-15.677817493544046i              -248.37441196252095+25.34246680975602i            1.3259486119702362+0.25094638990055973i
0.02015232896483507       -0.031465671423106994    0.08982609376778347      172.2299433947497-25.381821712637088i             -266.4681791347819+40.80932477032682i             0.021171320013479544+0.23225900241137865i
0.01815942384060669       -0.026689049063818523    0.09472714295968415      202.66375688634608-15.87876656867145i             -304.6483678280709+23.838015748045105i            -1.5580516349441564+0.6632767816180569i
0.02167779698178948       -0.03139078845367624     0.1                      181.18899913294197-0.6937378218715988i            -256.9655035616265-0.9122494613250525i            -1.1299361844495408+0.4014155147238232i
0.02061090057455767       -0.025743175648556382    0.1                      226.12222483703698+0.1462572403925857i            -283.49995320090807+0.04876537481180243i          0.685141204477965-0.24285655194795153i
0.02815725124091646       -0.017610354809033103    0.0650092192558866       264.8347099801584-150.3743826556932i              -167.76430630518078+95.40796087330719i            0.6318233161036922-0.050425926941276865i
0.028567258950355407      -0.02281777810744404     0.06698374172504329      227.98859588340304-120.68158883234295i            -181.4940346679341+96.0909705521815i              -0.6759624564047082-0.14176900868153486i
0.025661895137982102      -0.024259096890193062    0.07203274235998504      226.24625344313787-99.35603100782217i             -213.42590969073842+92.3301671710584i             -0.5010194176931342+0.589650086937725i
0.025181543566486077      -0.026751335794965542    0.08143693577293762      215.97546464119094-60.73175847846369i             -230.87752384205658+64.62857944092929i            0.017604543057672117-0.06420054502223138i
0.0329976554185963        -0.030915756772825324    0.07697326215977546      182.61455038588636-64.52506616969963i             -170.49484949762174+60.6311779522261i             -0.12173460313483457+5.487632586995356E-4i
0.036045677842909796      -0.01738967143358186     0.06116084644980064      227.12330711505598-146.75540531108933i            -109.18741572456094+70.26697204037242i            -0.11653177526323155+0.2323634322364061i
0.0399980279724063        -0.02098185116106944     0.05931867520666161      193.88387370312537-132.92864307366352i            -101.58164809790604+70.0043372237804i             0.3072729893046113+0.1341428999781704i
0.033050538322157326      -0.019268215300410275    0.0649938455150498       235.2816364978233-133.55996780835i                -135.62351631499186+77.31644681509633i            -0.23828905916058063+0.15139317992683626i
0.030510431985065013      -0.025980190022087346    0.07688203768538236      212.36013362280212-74.93881575311948i             -183.58912879688054+65.47368007627945i            0.2916681206272992-0.03451720396631768i
0.03222898649003254       -0.02651530164303757     0.07137652927470464      203.22550738541494-91.59261341422214i             -166.631517378918+74.87967182060825i              -0.08034846586584088+0.027769497396529008i
0.03360292243110827       -0.022902640137022354    0.06728945522307551      215.81832168815782-113.12275960856432i            -147.23068467640437+77.28445593178931i            0.24263322096128606-0.018032688891703487i
0.037909678595491714      -0.023981187099985722    0.06381551642264333      194.07670395843735-114.58885439819288i            -121.90490722417634+72.31019435766999i            -0.026748739000537158+0.5234891028042653i
0.036867128803660554      -0.02689962674537712     0.06823951910075701      189.41994265103682-95.99039953098102i             -138.29662123536798+70.3026371696672i             0.2520891731344471-0.002484516171923807i
0.04074260899164862       -0.03150063193895691     0.06999485919186343      167.75059111785643-79.521698063543i               -129.6853384787439+61.47697162229128i             -0.0011670278794650715+5.532262989019138E-4i
0.025524346440349902      -0.03377206510247117     0.09632856872953972      170.6709935798071-9.471978538039059i              -225.5647716157795+12.134652379438412i            0.4621597716705819+0.11758039996534392i
0.02746209771064687       -0.03547047306736417     0.09137976483292096      161.90175981295442-20.771538324237007i            -209.89163891716044+26.67200168056556i            0.06907229080217787+0.0033179885753831457i
0.030617386196911102      -0.03418880262907027     0.08652930945566027      171.50564528986672-34.20867992397579i             -191.5783397143003+38.618047767082274i            -0.2462726050614764-0.16635123422318152i
0.026591963472329117      -0.029911168259330496    0.08768120402653137      196.4420452649722-36.16974827410116i              -220.59652315057514+40.516882341896i              -0.18177428595629025+0.1842875069376339i
0.02204534705584529       -0.026512706434593733    0.08839099869132704      219.53125609052142-37.75545565666092i             -264.8321752328163+45.89773821528845i             -0.4580524795865517+0.07736820152006797i
0.03730681865386676       -0.027880977877311832    0.07498373920646713      192.3790465808909-74.15458908719481i              -143.6512558168855+55.1243389501686i              -0.42140334353358355-0.20852855950288252i
0.03153051402522773       -0.028845593551544316    0.08309342506107355      200.27460611311585-51.11658423701934i             -183.68567272935053+46.656872184643895i           -0.08195166759599239+0.2090399128014642i
0.0397815132840447        -0.03270598111708889     0.07842125974363644      170.39203541752056-56.475814353960885i            -140.06232220353658+46.423142298693534i           -0.006934203349770713+0.00229831623358912i
0.03641599605424109       -0.03641600240797302     0.08593696850235341      160.8385368669794-33.62547819992072i              -161.22191225173142+33.8087871831654i             0.15287389651478037-0.07362527335836212i
0.03344657448900446       -0.039160907228401584    0.09298155861461346      150.32203826154958-15.730814387751233i            -176.04752545484894+18.422920407283407i           -0.014095200479285187+0.0014750264502931445i
0.02804259080757551       -0.03802961194309079     0.09637200336293308      150.58018074161015-8.003071539999437i             -205.0904288967274+11.0795232349246i              -0.8107110548757628+0.14846502172280757i
0.03027094049306237       -0.04166437521030979     0.10000000000000002      136.5007169324343+0.20204022835749225i            -187.87711773741626-0.2780845157729388i           -0.0020253262445920953-2.9977672363314724E-6i
0.03590353306322927       -0.030426401777124752    0.08257513684207529      188.27226051387757-49.64289472801925i             -157.6061946174194+41.36584785222656i             -0.24864789045032773+0.03522277401602782i
0.02848696086751746       -0.03396136197341311     0.1                      174.0521534176866+0.049517932817120434i           -207.34852319282837+0.17313362701839302i          -0.03146672361872359-0.08483530002075168i
